"Present_Tmax"	"Present_Tmin"	"LDAPS_RHmin"	"LDAPS_RHmax"	"LDAPS_Tmax_lapse"	"LDAPS_Tmin_lapse"	"LDAPS_WS"	"LDAPS_LH"	"LDAPS_CC1"	"LDAPS_CC2"	"LDAPS_CC3"	"LDAPS_CC4"	"LDAPS_PPT1"	"LDAPS_PPT2"	"LDAPS_PPT3"	"LDAPS_PPT4"	"lat"	"lon"	"DEM"	"Slope"	"Solar.radiation"	"Next_Tmax"	"Next_Tmin"
30.5	26.6	74.36922455	93.02857971	30.9047707	26.41725478	7.361267944	41.32192024	0.248712215	0.345231659	0.449937455	0.127491904	0	0.138283784	0.076972723	0	37.5102	127.042	54.6384	0.1457	5302.327637	28.4	22.5
30.3	26.2	77.799263	95.25383759	30.26941754	26.38514775	7.763105949	46.57322635	0.251707691	0.323194127	0.357943255	0.150516995	0	0.550527054	0.124935846	0	37.4697	126.91	52.518	1.5629	5287.229492	28.2	22.8
30.3	25.6	82.31569672	96.66576386	29.51650679	26.1670177	7.808590879	59.79172643	0.229817064	0.363298585	0.355670123	0.149209737	0	0.367419521	0.101628675	0	37.4967	126.826	50.9312	0.4125	5309.967773	27.6	21.7
29.6	24.6	78.25479126	95.03685761	29.66402954	25.94091214	7.570368548	39.09512006	0.23152757	0.398673827	0.437249868	0.157178055	0	0.286117822	0.122432819	0	37.5507	126.988	132.118	0.5931	5350.594238	28	20.9
29.5	23.9	78.13593292	95.11799622	30.70311218	26.44523402	7.433984071	65.62745289	0.212907898	0.328737516	0.357692918	0.129386853	0.0014969	0.403098067	0.070947499	0	37.4697	126.995	82.2912	2.2579	5269.60498	26.8	21.4
31.4	26.5	76.45570374	94.13320923	30.97141954	26.10698638	6.763023287	60.21648218	0.231775227	0.302323749	0.39844664	0.14601441	0	0.272584677	0.053209441	0	37.4832	127.024	56.4448	1.2313	5286.085938	29.1	23
29.3	25.9	91.0574646	98.54930878	28.09381841	25.03043498	9.697150131	37.02773271	0.2170142	0.437937025	0.52033011	0.101045468	0	0.298615341	0.153028523	0	37.6181	127.004	146.554	4.7296	5380.158691	27.6	22.9
29	25.2	76.6552124	93.38873291	30.65722133	26.40699076	7.003196696	44.69061332	0.242632459	0.393376714	0.452219264	0.1249868	0	0.18957449	0.387984773	0	37.5507	127.04	26.298	0.5721	5293.375	27.6	22.3
30.3	26	74.99326324	92.26292419	30.81871742	26.96584594	7.054825207	33.26643582	0.266238412	0.40183225	0.425936132	0.162843633	0	0.232975711	0.073420225	0	37.5237	126.97	19.5844	0.2713	5288.856445	28.7	22.9
24.8	20.6	53.67737198	95.83416748	31.04425267	23.93003805	7.518366317	89.13499419	0.528153302	0.269630353	0.138351309	0.057699807	0.004968108	0	0	0	37.6046	126.991	212.335	2.785	5415.057617	29.9	22.9
27.3	22.5	49.69644165	95.1539917	33.09260846	24.57527359	5.703939686	62.55522478	0.595973975	0.324692313	0.157129166	0.09084747	0.001953125	0	0	0	37.6046	127.032	44.7624	0.5141	5275.48584	32.3	23.1
28.4	22.8	53.49436569	91.16558075	33.18675208	24.8452221	5.921512634	45.57388186	0.58705684	0.458529437	0.183981716	0.082423506	0.004881256	0	0	0	37.5102	127.042	54.6384	0.1457	5275.238281	33.2	24.7
28.1	23.2	56.63895035	92.80479431	32.18459445	24.72625461	5.699328274	52.26613756	0.556611821	0.434431508	0.153522685	0.105290674	0.014746191	0	0	0	37.4697	126.91	52.518	1.5629	5259.929688	33	25.9
27	22.6	58.13602448	93.42061615	31.22582276	23.64007088	6.258689761	68.86769454	0.50889149	0.448431834	0.149601074	0.0711154	0.040053353	0	0	0	37.4562	126.955	208.507	5.1782	5239.571777	32	24.3
28.5	23.1	59.01767349	93.82546234	32.38978207	24.21777282	5.624381224	94.59886058	0.554361458	0.449517652	0.161538904	0.090293608	0.008241167	0	0	0	37.4832	127.024	56.4448	1.2313	5258.703613	34	24.9
27.5	23.2	57.29512787	98.40887451	31.07892207	24.12857615	7.602921883	88.91827647	0.541912959	0.274669461	0.166354501	0.051613891	0.003186008	0	0	0	37.6181	127.004	146.554	4.7296	5353.847168	32.3	24.1
29.3	23.2	65.09049225	95.7919693	31.21129506	26.13766489	11.79709816	63.37842145	0.338787792	0.326767358	0.138894244	0.046675172	0	0	0	0	37.6046	126.991	212.335	2.785	5388.140137	30.3	24.4
32.2	24.4	52.27891922	85.34325409	34.29122061	28.1900313	9.608913581	11.00663238	0.347898696	0.33099507	0.1237563	0.012684381	0	0	0	0	37.5776	127.058	33.3068	0.2661	5242.594238	33.6	27
31.6	24.3	60.89542389	91.18232727	32.02875292	26.29499781	10.6153359	61.84004466	0.278651287	0.256554106	0.052218135	0.007376153	0	0	0	0	37.4562	126.955	208.507	5.1782	5209.735352	32.8	26.1
32.7	25.2	52.06259537	86.10566711	34.18996308	27.72034232	9.022655229	27.10154072	0.332359197	0.345990191	0.125991852	0.017030269	0	0	0	0	37.5776	127.083	59.8324	2.6865	5228.069824	34.3	27.5
31.4	25.1	57.09982681	87.10690308	33.47504436	27.88952223	9.667809943	26.20074157	0.404218304	0.299585155	0.092217147	0.017836601	0	0	0	0	37.5507	126.937	30.0464	0.8552	5250.300781	33.1	26.2
31.9	24.5	68.86344147	97.65678406	31.15374371	26.37344204	13.71717771	63.19756727	0.279501398	0.306111664	0.112858042	0.019422379	0	0	0	0	37.6181	127.004	146.554	4.7296	5326.949707	33.2	26.9
32.7	24.9	57.28894806	89.83992004	33.53031191	27.40597932	8.275805831	72.59692097	0.299611412	0.314743693	0.07829905	0.003668255	0	0	0	0	37.5102	127.086	21.9668	0.1332	5228.34668	34.6	27.2
32.8	25.8	62.73511124	89.72828674	32.57938029	27.71517792	9.375426531	77.36298513	0.37587339	0.27181509	0.078384021	0.01491303	0	0	0	0	37.5372	126.891	15.5876	0.1554	5228.443848	35	27.4
33.2	27.1	69.52423096	90.57126617	32.06136999	27.96396743	8.996160428	25.13175587	0.529710662	0.524126622	0.210725724	0.233758556	0.477187514	0.012564624	0	0	37.5776	127.058	33.3068	0.2661	5214.541016	31.3	27.7
33.2	27.2	70.32125854	95.38892365	30.55508433	27.17016788	8.231914779	102.4075637	0.383026304	0.432415056	0.16705345	0.216199574	0.815837701	5.2e-05	0	0	37.5776	126.838	12.37	0.0985	5197.706055	31.5	27.6
34	26.3	81.63710022	95.54497528	30.05132324	26.97653379	8.947287103	71.89968375	0.402706601	0.479547742	0.261014236	0.195119401	0.910439253	0.453680361	0	0	37.4967	126.826	50.9312	0.4125	5227.494629	31.5	26.7
34	27.5	75.68373108	92.67852783	31.13581908	27.7901222	8.685163299	52.00501275	0.465735881	0.538207131	0.227334888	0.178481405	1.125309388	0.309346949	0	0	37.5372	127.085	28.7	0.6233	5219.050781	33.2	27.6
32.6	25.6	74.81295013	94.57003021	30.64745808	27.01013778	9.35877647	35.63566945	0.521442397	0.552936494	0.261443643	0.225056211	1.09337163	0.092128764	0	0	37.5507	126.988	132.118	0.5931	5267.225586	31.3	26.1
33.2	25.4	68.97570038	93.21067047	31.61348858	27.60697887	8.547473073	105.0164179	0.473406242	0.473355494	0.135616957	0.219506853	0.250759363	0	0	0	37.6181	127.099	53.4712	0.697	5219.497559	31.6	27.3
31.1	27.7	39.48224258	90.94779205	34.42377452	25.58495078	8.452032288	42.07147803	0.637074585	0.314503759	0.000812021	0	10.8811483	0	0	0	37.5776	127.058	33.3068	0.2661	5185.890137	29.3	25.3
31.4	27.7	44.35929489	89.5749588	33.68971518	25.61507335	8.64389499	81.63183276	0.631001041	0.291408897	0.000736437	0	9.38115983	0	0	0	37.5102	127.042	54.6384	0.1457	5190.454102	30	26
30.9	27.8	50.60370636	91.6439209	32.8183428	25.16224421	8.837843001	78.49707095	0.665159427	0.245884796	0.001308768	0	9.984980835	0	0	0	37.4697	126.91	52.518	1.5629	5174.513672	29.6	25.5
32.1	28	42.40192032	91.07833862	34.32065646	25.76439229	8.559933265	85.7432553	0.633043676	0.284483992	0.001117093	0	8.747305482	0	0	0	37.5372	127.085	28.7	0.6233	5190.547852	30.1	25.2
30.8	26.5	51.0997467	91.00849915	32.43462243	25.10095743	8.938055654	125.2845432	0.618142866	0.274511872	0.001443026	0	10.32296984	0.0007808	0	0	37.4697	126.995	82.2912	2.2579	5154.463867	29.3	24
31.2	27.3	46.88344574	91.39226532	32.7289895	25.19877706	8.349208097	67.38729982	0.68354713	0.298850653	0.004419474	0	13.93046903	0	0	0	37.5776	126.938	75.0924	1.7678	5220.168945	30	24.4
31.4	27.6	53.95265579	98.60717773	31.37818833	23.83346804	10.20197471	107.3727086	0.627233652	0.330918364	0	0	10.71691635	0.003566514	0	0	37.6181	127.004	146.554	4.7296	5271.386719	30.4	25
32.7	27.1	47.03622818	89.36838531	33.5415568	25.61486337	8.547028462	114.7023737	0.605635251	0.291927274	0.001835583	0	8.072121418	0.000477265	0	0	37.5102	127.086	21.9668	0.1332	5171.381348	29.6	24.9
31.4	28	48.94895935	89.98540497	33.01312174	25.58350318	8.42776674	73.82912588	0.746892717	0.243804471	5.66e-05	0	7.025791098	0	0	0	37.5237	126.909	17.2956	0.2223	5168.284668	30.2	26.3
33.7	23.1	44.65300751	87.1072998	33.92126786	27.03162728	6.874265254	29.60096363	0.234634576	0.127975682	0.009466587	0.004769137	0	0	0	0	37.5507	126.988	132.118	0.5931	5179.077148	34.9	25.2
33.6	24.7	46.04501724	88.05114746	34.3259591	27.56198208	6.56970791	15.26408209	0.242318374	0.138462372	0.016959573	0.010338358	0	0	0	0	37.4967	126.927	30.968	0.618	5116.991699	33.4	26.2
32.7	24.4	47.35040283	87.93856812	33.92993837	27.4963281	6.538357397	33.39171505	0.25380686	0.127399396	0.004227053	0.009628203	0	0	0	0	37.5507	126.937	30.0464	0.8552	5135.761719	33.1	25.8
33.6	24.3	45.54623032	90.93961334	34.66159287	27.537117	5.655714085	91.75045888	0.255313327	0.139815114	0.023809536	0.01167835	0	0	0	0	37.5102	127.086	21.9668	0.1332	5112.584961	35.1	26.7
33.6	26.5	47.64773178	95.12567902	32.2617184	25.401458	5.54227673	87.25867996	0.060101884	0.05894316	0.000918344	0	0	0	0	0	37.645	127.022	45.716	2.5348	5087.650879	34.2	25.7
33.7	27.2	41.53973007	85.56502533	33.6586043	26.72121001	6.831320922	61.87148484	0.151719992	0.129223005	0.037626806	0.001406127	0	0	0	0	37.5102	127.042	54.6384	0.1457	5100.898926	33.9	26.3
33.3	25.6	47.51373291	89.30125427	32.07239659	26.36494338	6.370965123	105.8832076	0.205686246	0.15453507	0.021268176	0	0	0	0	0	37.4967	126.826	50.9312	0.4125	5109.80957	33.3	25
34.1	27.7	36.72560883	83.56676483	34.25035437	26.99858014	7.062922796	35.64781566	0.163060539	0.147745013	0.032464698	0.001915647	0	0	0	0	37.5776	127.083	59.8324	2.6865	5080.226563	34.2	26.5
33.4	26.3	46.07052612	86.04598236	32.20141348	26.82212658	6.130278935	51.131507	0.13250927	0.132566664	0.234070435	0.037002629	0	0	0	0	37.5102	127.042	54.6384	0.1457	5069.704102	33.8	26.1
34.8	24.4	46.44135666	81.72555542	31.52949832	27.02906784	6.524101228	22.70627799	0.137466356	0.166039705	0.207791207	0.026036689	0	0	0	0	37.5507	126.988	132.118	0.5931	5117.001465	34	24.3
33.7	26.8	51.27947235	87.13452148	31.23753187	27.0984669	5.582912942	79.29088815	0.115892352	0.151462201	0.205210425	0.034405927	0	0	0	0	37.5372	126.891	15.5876	0.1554	5051.400391	34.7	26.5
33.3	26.3	46.40815353	80.04415131	32.55015781	27.83525516	6.250591735	19.84190138	0.137860422	0.152010424	0.22349824	0.035930931	0	0	0	0	37.5237	126.97	19.5844	0.2713	5058.025879	33.9	26.4
29.7	23.4	64.62533569	92.91061401	30.06772757	25.36782322	8.462077538	68.91626452	0.276423416	0.281877957	0.099439187	0.151539677	0	0.003171141	0	0	37.6046	126.991	212.335	2.785	5183.697266	29.5	23.5
32.2	23.6	57.15242767	83.67937469	32.23762092	26.29030428	6.657371114	49.52473563	0.278519263	0.294804139	0.063291422	0.040187861	0	0.00162465	0	0	37.6046	127.032	44.7624	0.5141	5039.694336	32.5	24
32.7	25.8	66.2349472	94.71968079	31.34333847	25.18128729	6.020297507	78.454334	0.217580745	0.181878488	0.0456821	0.065307824	0	0	0	0	37.645	127.022	45.716	2.5348	5024.993652	33.2	26
32.8	24.6	57.65390396	90.44618988	31.68209984	26.10790447	6.519897481	113.1787942	0.228319507	0.352923297	0.10737497	0.116549466	0	0.063110429	0	0	37.5507	127.135	35.038	0.5055	5024.069336	33.3	24.6
33.4	26.1	53.44350052	84.1770401	32.44947676	26.62530162	7.325310926	58.09867573	0.21903211	0.401142306	0.082849114	0.171409714	0	0.167892108	0	0	37.5102	127.042	54.6384	0.1457	5037.928223	33.2	26.5
33.3	24.8	62.51206207	89.31221771	31.11797611	26.25153496	6.754873315	91.89655981	0.240460414	0.317464404	0.080549379	0.070724025	0	0.383589029	0	0	37.4967	126.826	50.9312	0.4125	5047.208984	32.7	24.9
31.3	23.9	57.19464111	90.73049164	30.60738123	25.58930146	7.77611359	67.61526297	0.196306698	0.345341587	0.066793183	0.134797751	0	0.664890535	0	0	37.4562	126.955	208.507	5.1782	4984.759766	31.9	23.8
33	24.5	56.32568359	82.07345581	31.66377758	26.78504564	7.689498931	26.18526451	0.261788309	0.315863788	0.092329055	0.124495481	0	0.023666027	0	0	37.5507	126.988	132.118	0.5931	5085.084961	33.7	24.5
32.2	25.2	68.67418671	95.69664764	30.02661954	25.41080363	8.844770491	71.49078911	0.232905349	0.231958415	0.079985353	0.107331416	0	0.001603072	0	0	37.6181	127.004	146.554	4.7296	5122.638184	31.9	24.8
32.4	25.9	54.49622726	81.54428101	32.81072296	27.43899797	7.453299125	17.1826187	0.213540468	0.315901228	0.090549576	0.094323973	0	0.037017487	0	0	37.5507	127.04	26.298	0.5721	5031.075684	32.5	26.2
28.8	23.6	57.01882553	94.93808746	30.47634628	25.48270841	8.740919153	74.96009646	0.492441803	0.3459588	0.064543564	0.042423498	0.024347258	0.068769887	0	0	37.6046	126.991	212.335	2.785	5152.121094	29.1	23.5
31	24.1	49.35872269	88.09729004	32.77531466	27.44367528	7.176933706	54.45319156	0.471423672	0.323831463	0.042733462	0.028780069	0.043900833	0	0	0	37.6046	127.032	44.7624	0.5141	5007.588379	31.5	24.6
32.6	26.2	58.13606262	95.22600555	31.54295626	25.76157174	5.840455651	82.18435418	0.388250067	0.263214904	0.023147612	0.008326738	0.057059119	0.023070402	0	0	37.645	127.022	45.716	2.5348	4992.89209	32.9	26.8
32.1	25.1	56.31924438	94.35809326	31.45296954	26.31869124	6.587536653	98.71432062	0.365329093	0.369358033	0.071741186	0.055647053	0.021939022	0.593880081	0	0	37.4967	126.826	50.9312	0.4125	5015.094727	32.7	25.8
33.7	26.2	48.07266617	87.47497559	33.2443385	27.23703878	7.281439364	52.1067934	0.398597301	0.454259566	0.105476617	0.031819634	0	0	0	0	37.5372	127.085	28.7	0.6233	5007.865723	34.4	27.1
31.9	23.8	56.20558167	88.49513245	32.08428941	26.80929549	6.790428857	86.19109499	0.364434416	0.330594013	0.065717831	0.026483623	0	0	0	0	37.4697	126.995	82.2912	2.2579	4964.671875	31.9	24.8
33.4	26.9	55.95355225	91.10778809	31.92364287	27.14215534	6.661125322	89.10632594	0.46239425	0.40119258	0.09047449	0.054213947	0.022509323	0.35451554	0	0	37.5372	126.891	15.5876	0.1554	4987.615723	34.1	27
31.6	26.4	45.87142181	84.1036377	32.79451753	27.50071817	9.711556276	18.02981738	0.523478737	0.327010387	0.086240938	0.059748529	0.04426075	0	0	0	37.5776	127.058	33.3068	0.2661	4969.604004	32.8	27.1
32.3	26.8	55.4155159	92.84404755	31.31665272	25.9938912	8.76139307	127.9630407	0.464035295	0.324759619	0.066071861	0.03078339	0.02500999	0	0	0	37.5507	127.135	35.038	0.5055	4958.898438	32.8	27
30.4	25.6	55.87223816	89.70346832	30.24756849	25.63455609	10.28891148	63.36129498	0.414982399	0.293583019	0.044421569	0.037661636	0.004593244	0	0	0	37.4562	126.955	208.507	5.1782	4915.099121	31.8	26
31.3	25.5	50.23593903	85.83676147	31.53156323	26.53435616	10.12221829	34.47235092	0.449009007	0.336583114	0.068044256	0.052258698	0.108213395	0	0	0	37.5507	126.988	132.118	0.5931	5019.580078	32.3	25.3
31.8	26	62.82322693	96.07892609	29.50466467	25.26461719	13.56640625	88.13564911	0.430024155	0.249057816	0.046451628	0.044893252	0.225763877	0	0	0	37.6181	127.004	146.554	4.7296	5058.948242	32.1	26.8
31.9	26.7	46.8975296	84.47402191	32.61178814	27.38090805	9.565123896	20.9380484	0.490708348	0.357209807	0.082087201	0.059607318	0.067463676	0	0	0	37.5507	127.04	26.298	0.5721	4966.347656	31.9	26.9
31.9	27.4	53.83459091	86.90998077	31.66048631	26.97799905	9.131507615	57.96150494	0.437007375	0.327949369	0.064483036	0.032149858	0.362432361	0	0	0	37.5237	126.909	17.2956	0.2223	4950.97168	32.3	27.3
32.4	27.3	48.14677048	84.1741333	32.45464501	27.38085848	9.079325994	32.32915672	0.445511338	0.360387171	0.066550969	0.050759716	0.174464822	0	0	0	37.5237	126.97	19.5844	0.2713	4961.73584	32.7	27.5
28.5	24.3	69.55821228	98.31597137	29.18903131	25.18020608	11.29943287	63.3850965	0.276557953	0.553860558	0.348863153	0.560229382	0	0	0.005517615	1.687859162	37.6046	126.991	212.335	2.785	5087.199707	29.6	23.2
31.9	27.7	68.88233948	98.11496735	30.42550544	26.10719949	7.606065353	71.38829923	0.194993914	0.483139292	0.227500389	0.513690823	0	0.00731607	0.000120178	1.488061301	37.645	127.022	45.716	2.5348	4926.958008	32.7	26.3
31.8	27.2	54.99360275	91.1962738	31.62266573	26.77224279	8.951512833	57.36865735	0.227991437	0.496729729	0.208517548	0.532794519	0	0	0.006439735	0.198569796	37.5102	127.042	54.6384	0.1457	4939.288086	33.3	27.3
31	27.2	61.32449341	94.27375793	31.17036981	26.39279592	9.260536472	53.16483744	0.261885246	0.461656625	0.255283033	0.478796073	0	0	0.035180792	0.227120094	37.4697	126.91	52.518	1.5629	4921.686035	31.9	27.2
30.7	26.2	65.09745789	97.08557892	29.9186221	25.22481755	10.31541254	67.6821995	0.181307203	0.480966331	0.25626434	0.452206277	0	0	0.046720569	0.502682429	37.4562	126.955	208.507	5.1782	4879.457031	31.2	26.3
32.5	27.6	52.08427429	89.608078	32.21004453	26.92240773	8.695465883	50.39355044	0.287780587	0.582907943	0.219167397	0.54465423	0	0.009736909	0.004669889	0.93601537	37.5776	127.083	59.8324	2.6865	4917.379883	33.4	26.5
31	27	52.84107971	90.23471069	32.19300773	26.99468099	9.134271403	35.58519981	0.239806383	0.552192497	0.228726364	0.53966088	0	0.000349586	0.005732598	0.468003918	37.5507	127.04	26.298	0.5721	4933.166992	32	27
31.9	27.3	57.3164711	92.71038055	31.55998155	26.81945364	8.904004236	56.48448022	0.287789044	0.456585633	0.302626989	0.517774824	0	0	0.010061844	0.442302768	37.5237	126.909	17.2956	0.2223	4917.615234	31.7	26.7
28.8	24.4	57.41127014	97.02639771	30.26958808	23.98199566	7.538913558	85.31269558	0.454223405	0.252554571	0.07303478	0.01799134	15.34778846	0	0.001667661	0	37.6046	126.991	212.335	2.785	5053.921387	30.3	22.8
31.4	25.5	48.94061661	94.62498474	32.48668314	25.49417513	6.122391135	69.18902306	0.440289978	0.231376066	0.025720668	0.049362203	13.18020958	0	0.002128331	0	37.6046	127.032	44.7624	0.5141	4907.85791	32.6	23.7
32.6	27.6	55.65326691	97.57475281	31.31263714	24.86595008	6.577841024	92.03047569	0.310197548	0.262473922	0.018815785	0.012043503	7.036034846	0.000324872	0.217793802	0	37.645	127.022	45.716	2.5348	4893.187988	33.9	26.2
33.4	27.5	45.59852219	92.04309082	33.21887326	25.8704519	6.345120887	77.00374985	0.73846315	0.278303779	0.039347492	0.024359418	23.70154408	0	0	0	37.5372	127.085	28.7	0.6233	4908.635254	34.6	25.8
32.8	27.7	43.17655182	91.9969101	33.38826718	25.71666254	6.60035795	56.85185472	0.624079197	0.258607842	0.053100939	0.02896107	18.8873219	0	0	0	37.5776	127.083	59.8324	2.6865	4883.164551	34	26
30.5	26.3	51.6681366	94.06869507	32.24249873	25.60558006	6.216527194	52.50174228	0.509804743	0.251235878	0.0637442	0.006177958	11.82577053	0	0	0	37.5507	126.937	30.0464	0.8552	4912.248535	32.1	24.7
30.9	26.1	48.11356735	94.36789703	31.97514808	25.33722106	6.273712953	106.4051592	0.624529791	0.266589315	0.063830497	0.000447666	14.91204036	0	0	0	37.4697	126.995	82.2912	2.2579	4861.894043	32.4	23.6
31.6	26.9	58.59500504	97.70233154	30.27354205	24.23568277	7.856885493	84.88298491	0.405402302	0.276585036	0.054751037	0.012656999	11.85942128	0.303201119	0.115652035	0	37.6181	127.004	146.554	4.7296	4993.057617	32.8	25.2
31.9	27.1	46.70144653	92.83493805	33.00360294	26.06631639	6.564141224	41.51615425	0.608613526	0.275539779	0.062004051	0.020489467	17.9724511	0	0	0	37.5507	127.04	26.298	0.5721	4899.439941	32.8	25.2
32.8	27.4	47.51547241	92.30696869	32.7627533	25.6783844	6.026474228	104.1340268	0.743091704	0.283228977	0.024133607	0.01780482	17.057102	0	0	0	37.5102	127.086	21.9668	0.1332	4886.967285	34.4	25.6
31.8	27.4	58.07690048	95.35357666	31.2578159	25.5443322	5.997404089	99.01040475	0.481256598	0.233992202	0.079789547	0.018090403	11.672375	0	0	0	37.5372	126.891	15.5876	0.1554	4887.75	34.3	26
33.2	26.3	41.06891632	90.19643402	32.05903357	22.81302347	6.302529007	92.43269993	0.09343402	0	0.141616047	0.004452383	0	0	0	0	37.645	127.022	45.716	2.5348	4858.884766	33.3	23.2
33.2	25.4	41.91419983	85.86373138	32.10752907	23.39928426	4.689877133	140.6145179	0.176897341	0.010660683	0	0.023636895	0	0	0	0	37.5507	127.135	35.038	0.5055	4857.075195	32.2	21.5
32.2	25.8	45.38872528	87.70380402	31.58938139	23.5648219	4.868868401	151.4292973	0.107485364	0.000159708	0.003312549	0.004764515	0	0	0	0	37.5776	126.838	12.37	0.0985	4850.618164	33.6	23.7
32.1	26.3	35.05610275	73.24451447	33.69762625	25.43905652	6.258725852	55.05791986	0.190994909	0.004631357	0.008873452	0.004340278	0	0	0	0	37.4697	126.91	52.518	1.5629	4852.797852	33	23.6
31.9	23.7	34.53185272	82.03313446	32.03921081	23.58952931	6.383656104	72.79116517	0.183013777	0.004745362	0.004521927	0.004554852	0	0	0	0	37.4562	126.955	208.507	5.1782	4806.566406	32.8	21
33.2	24.3	33.58271408	75.75444794	33.59765286	24.27154737	6.441437622	31.1968508	0.157891914	0.003344953	0.050025505	0.004621997	0	0	0	0	37.5507	126.988	132.118	0.5931	4917.222168	33.2	22.7
32.6	25.2	33.23744583	70.03948212	34.29596565	25.61184884	6.473268608	17.71816417	0.167111015	0.003472222	0.02529801	0.004340278	0	0	0	0	37.4967	126.927	30.968	0.618	4856.746582	33	23.3
31.8	24.2	36.58336258	83.59694672	32.45252295	24.17394224	5.248451114	104.0215574	0.188168771	0.005786397	0.000298283	0.0041433	0	0	0	0	37.4697	126.995	82.2912	2.2579	4826.579102	32.6	21.3
34.4	26.1	36.78661346	82.16546631	32.63341027	24.41798182	4.975113461	107.9800347	0.192777319	0.008240396	2.95e-05	0.003556805	0	0	0	0	37.4832	127.024	56.4448	1.2313	4850.415527	34.6	23.4
32.8	25.2	29.58793831	76.88625336	34.62551376	24.36900754	6.115260263	16.14042542	0.17097138	0.004963499	0.027768655	0.024041482	0	0	0	0	37.5507	127.04	26.298	0.5721	4865.184082	33	23.4
